,Assists,Deaths,GPM,Kills,Match Counter,Match ID,Match Length (s),Player ID,Player Slot,Win Y/N,XPM
29355,20,3,574,10,1,1506828277,2328,93446941,0,1,717
29356,6,5,262,5,1,1506828277,2328,124048247,1,1,157
29357,11,8,441,10,1,1506828277,2328,155288157,2,1,495
29358,17,7,529,9,1,1506828277,2328,88852808,3,1,664
29359,15,5,577,17,1,1506828277,2328,122502577,4,1,790
29360,7,10,461,9,1,1506828277,2328,86740711,128,0,600
29361,12,9,379,7,1,1506828277,2328,100599348,129,0,481
29362,10,9,238,1,1,1506828277,2328,1049332,130,0,313
29363,9,13,229,2,1,1506828277,2328,46667982,131,0,282
29364,9,10,428,6,1,1506828277,2328,90586993,132,0,508
29365,10,8,378,2,1,1436336826,2629,105922276,0,1,319
29366,12,11,496,13,1,1436336826,2629,76006880,1,1,527
29367,13,3,614,7,1,1436336826,2629,43290300,2,1,697
29368,12,8,489,6,1,1436336826,2629,151472494,3,1,562
29369,12,7,314,6,1,1436336826,2629,77165961,4,1,291
29370,14,8,336,10,1,1436336826,2629,46667982,128,0,463
29371,18,11,339,9,1,1436336826,2629,100599348,129,0,422
29372,4,5,257,3,1,1436336826,2629,1049332,130,0,304
29373,8,6,327,6,1,1436336826,2629,4294967295,131,0,415
29374,14,6,468,9,1,1436336826,2629,86740711,132,0,602
29375,20,6,482,8,1,1338539145,2255,47067153,0,1,617
29376,14,12,443,9,1,1338539145,2255,46667982,1,1,550
29377,14,7,387,10,1,1338539145,2255,203435139,2,1,495
29378,6,5,278,4,1,1338539145,2255,1049332,3,1,362
29379,14,4,730,21,1,1338539145,2255,86740711,4,1,859
29380,19,13,312,7,1,1338539145,2255,371100,128,0,377
29381,5,9,419,11,1,1338539145,2255,3226623,129,0,690
29382,8,11,313,3,1,1338539145,2255,86717177,130,0,402
29383,7,9,368,2,1,1338539145,2255,29288948,131,0,439
29384,15,11,329,8,1,1338539145,2255,865057,132,0,326
29385,10,4,299,4,1,1323813681,2408,35835769,0,1,378
29386,11,5,507,11,1,1323813681,2408,32013521,1,1,629
29387,13,5,558,5,1,1323813681,2408,90405736,2,1,589
29388,7,5,609,10,1,1323813681,2408,32515305,3,1,560
29389,17,6,225,0,1,1323813681,2408,84309461,4,1,307
29390,6,8,383,8,1,1323813681,2408,46667982,128,0,463
29391,10,4,284,7,1,1323813681,2408,86740711,129,0,344
29392,8,7,190,1,1,1323813681,2408,47067153,130,0,304
29393,7,6,362,4,1,1323813681,2408,6289444,131,0,431
29394,5,6,292,5,1,1323813681,2408,1049332,132,0,321
29395,8,7,307,2,1,1315191202,2243,4294967295,0,0,394
29396,7,5,343,2,1,1315191202,2243,4294967295,1,0,490
29397,5,8,219,1,1,1315191202,2243,4294967295,2,0,291
29398,7,5,437,6,1,1315191202,2243,4294967295,3,0,550
29399,5,11,343,1,1,1315191202,2243,4294967295,4,0,392
29400,4,4,574,16,1,1315191202,2243,4294967295,128,1,675
29401,6,1,397,2,1,1315191202,2243,107291701,129,1,478
29402,9,2,403,6,1,1315191202,2243,46667982,130,1,542
29403,11,4,318,3,1,1315191202,2243,47067153,131,1,311
29404,5,3,751,9,1,1315191202,2243,30999748,132,1,811
29405,8,13,233,1,1,858538667,1960,135036610,0,0,196
29406,8,13,185,1,1,858538667,1960,17627991,1,0,149
29407,4,10,230,4,1,858538667,1960,84381727,2,0,335
29408,3,12,268,5,1,858538667,1960,84448818,3,0,302
29409,2,9,277,1,1,858538667,1960,52471078,4,0,194
29410,8,4,607,9,1,858538667,1960,46667982,128,1,643
29411,26,5,380,6,1,858538667,1960,100599348,129,1,406
29412,12,0,558,11,1,858538667,1960,4294967295,130,1,600
29413,3,2,417,6,1,858538667,1960,80598092,131,1,420
29414,12,2,754,24,1,858538667,1960,30999748,132,1,826
29415,3,14,137,0,1,852907700,1568,49717793,0,0,114
29416,2,12,181,2,1,852907700,1568,4294967295,1,0,150
29417,1,9,218,0,1,852907700,1568,4294967295,2,0,247
29418,3,8,258,2,1,852907700,1568,4294967295,3,0,375
29419,3,7,233,3,1,852907700,1568,12342734,4,0,260
29420,7,1,545,9,1,852907700,1568,46667982,128,1,537
29421,9,0,524,5,1,852907700,1568,57286961,129,1,460
29422,11,3,781,25,1,852907700,1568,4294967295,130,1,772
29423,13,2,588,5,1,852907700,1568,100599348,131,1,503
29424,26,4,465,4,1,852907700,1568,86740711,132,1,468
29425,23,3,679,9,1,804169206,3754,78957772,0,1,517
29426,22,11,286,6,1,804169206,3754,354391,1,1,331
29427,31,8,473,15,1,804169206,3754,87280309,2,1,521
29428,25,7,370,8,1,804169206,3754,73932470,3,1,394
29429,18,10,507,16,1,804169206,3754,37854395,4,1,521
29430,8,21,302,6,1,804169206,3754,30999748,128,0,330
29431,15,13,295,6,1,804169206,3754,46667982,129,0,445
29432,19,6,703,11,1,804169206,3754,86740711,130,0,517
29433,20,6,296,2,1,804169206,3754,4294967295,131,0,429
29434,12,11,409,11,1,804169206,3754,100599348,132,0,429
29435,0,4,230,0,1,751404177,769,4294967295,0,0,239
29436,0,4,195,1,1,751404177,769,32429973,1,0,276
29437,3,3,182,0,1,751404177,769,11572287,2,0,182
29438,2,2,167,1,1,751404177,769,72559624,3,0,184
29439,0,1,272,1,1,751404177,769,98125976,4,0,318
29440,4,0,304,2,1,751404177,769,46667982,128,1,430
29441,4,1,173,0,1,751404177,769,1049332,129,1,154
29442,4,1,233,2,1,751404177,769,40088783,130,1,225
29443,2,0,505,7,1,751404177,769,100599348,131,1,812
29444,1,1,451,3,1,751404177,769,86740711,132,1,306
29445,17,16,358,0,1,733998678,2681,32717063,0,0,333
29446,11,10,321,6,1,733998678,2681,135036610,1,0,537
29447,7,11,286,5,1,733998678,2681,84381727,2,0,356
29448,11,10,468,10,1,733998678,2681,52471078,3,0,625
29449,14,11,234,2,1,733998678,2681,84448818,4,0,285
29450,16,5,681,25,1,733998678,2681,4294967295,128,1,745
29451,21,3,360,5,1,733998678,2681,1049332,129,1,431
29452,23,7,462,8,1,733998678,2681,46667982,130,1,591
29453,9,7,554,14,1,733998678,2681,37874592,131,1,605
29454,25,8,395,6,1,733998678,2681,40088783,132,1,508
29455,10,7,394,3,1,580912216,2453,4294967295,0,1,365
29456,10,5,598,18,1,580912216,2453,100599348,1,1,644
29457,17,1,305,2,1,580912216,2453,86740711,2,1,395
29458,12,7,345,5,1,580912216,2453,46667982,3,1,356
29459,10,5,331,6,1,580912216,2453,4294967295,4,1,339
29460,9,7,319,5,1,580912216,2453,74488274,128,0,329
29461,12,9,266,3,1,580912216,2453,4294967295,129,0,264
29462,5,2,281,2,1,580912216,2453,87269819,130,0,302
29463,7,9,401,13,1,580912216,2453,4294967295,131,0,418
29464,8,8,197,1,1,580912216,2453,4294967295,132,0,159
29465,3,3,236,1,1,566018950,1093,4294967295,0,0,233
29466,2,3,144,0,1,566018950,1093,64194364,1,0,126
29467,2,5,170,1,1,566018950,1093,4294967295,2,0,190
29468,0,2,185,1,1,566018950,1093,97741898,3,0,299
29469,0,4,325,1,1,566018950,1093,75854226,4,0,313
29470,2,1,160,0,1,566018950,1093,1049332,128,1,178
29471,6,0,388,7,1,566018950,1093,46667982,129,1,568
29472,3,0,560,6,1,566018950,1093,86740711,130,1,622
29473,4,3,323,3,1,566018950,1093,100599348,131,1,295
29474,2,1,469,1,1,566018950,1093,6289444,132,1,431
29475,12,6,377,16,1,513153431,2878,46667982,0,1,619
29476,2,6,265,1,1,513153431,2878,1049332,1,1,359
29477,9,10,489,2,1,513153431,2878,112070880,2,1,455
29478,12,10,391,8,1,513153431,2878,4294967295,3,1,448
29479,13,10,450,9,1,513153431,2878,57274050,4,1,507
29480,20,10,289,9,1,513153431,2878,1669701,128,0,464
29481,19,4,427,10,1,513153431,2878,838219,129,0,544
29482,18,7,294,9,1,513153431,2878,92457500,130,0,451
29483,16,10,472,7,1,513153431,2878,8351257,131,0,444
29484,16,6,338,7,1,513153431,2878,28495738,132,0,384
29485,3,7,218,0,1,499116202,2054,1049332,0,0,222
29486,6,7,345,9,1,499116202,2054,46667982,1,0,446
29487,6,9,264,6,1,499116202,2054,100599348,2,0,323
29488,5,7,301,4,1,499116202,2054,4294967295,3,0,361
29489,4,4,310,0,1,499116202,2054,127828444,4,0,330
29490,8,4,547,3,1,499116202,2054,63889326,128,1,501
29491,17,2,488,8,1,499116202,2054,31161853,129,1,564
29492,19,2,558,8,1,499116202,2054,22646383,130,1,670
29493,14,10,265,0,1,499116202,2054,116158914,131,1,228
29494,15,1,641,13,1,499116202,2054,4294967295,132,1,661
29495,24,7,496,19,1,463848237,2597,4294967295,0,1,703
29496,8,8,547,4,1,463848237,2597,29946540,1,1,625
29497,24,8,609,21,1,463848237,2597,72600614,2,1,776
29498,25,6,302,2,1,463848237,2597,84169718,3,1,413
29499,12,4,443,12,1,463848237,2597,4294967295,4,1,616
29500,8,16,216,6,1,463848237,2597,1049332,128,0,236
29501,10,7,436,15,1,463848237,2597,86740711,129,0,688
29502,15,13,247,5,1,463848237,2597,46667982,130,0,364
29503,3,8,509,4,1,463848237,2597,4294967295,131,0,524
29504,10,16,246,2,1,463848237,2597,4294967295,132,0,347
29505,17,8,335,3,1,427298587,3456,72363148,0,1,379
29506,26,8,546,9,1,427298587,3456,100599348,1,1,563
29507,20,6,283,1,1,427298587,3456,1049332,2,1,358
29508,18,8,356,9,1,427298587,3456,46667982,3,1,458
29509,9,5,590,18,1,427298587,3456,46987889,4,1,562
29510,16,7,492,8,1,427298587,3456,83175596,128,0,479
29511,14,5,532,8,1,427298587,3456,46674732,129,0,562
29512,6,11,316,7,1,427298587,3456,51032441,130,0,462
29513,16,6,366,8,1,427298587,3456,83189610,131,0,469
29514,12,12,193,4,1,427298587,3456,3380182,132,0,228
29515,14,9,418,13,1,333422234,3034,117760092,0,1,549
29516,11,9,229,4,1,333422234,3034,74673891,1,1,322
29517,19,8,327,7,1,333422234,3034,4294967295,2,1,394
29518,18,4,234,5,1,333422234,3034,521065,3,1,324
29519,20,5,529,5,1,333422234,3034,50146549,4,1,584
29520,13,6,496,14,1,333422234,3034,100599348,128,0,535
29521,12,5,175,0,1,333422234,3034,1049332,129,0,247
29522,12,8,294,5,1,333422234,3034,12540712,130,0,312
29523,13,10,254,3,1,333422234,3034,72363148,131,0,324
29524,18,7,374,13,1,333422234,3034,46667982,132,0,522
29525,18,2,702,19,1,332163546,2200,21772046,0,1,788
29526,15,6,575,15,1,332163546,2200,65578714,1,1,664
29527,12,4,329,9,1,332163546,2200,46667982,2,1,464
29528,22,4,471,12,1,332163546,2200,100599348,3,1,737
29529,11,7,259,0,1,332163546,2200,142245781,4,1,322
29530,8,7,365,8,1,332163546,2200,120763887,128,0,386
29531,5,15,176,3,1,332163546,2200,101166394,129,0,212
29532,10,11,275,2,1,332163546,2200,4294967295,130,0,462
29533,10,14,155,2,1,332163546,2200,103442239,131,0,222
29534,14,10,224,5,1,332163546,2200,137314414,132,0,307
29535,9,12,325,6,1,315999835,3257,86956724,0,0,432
29536,8,9,261,2,1,315999835,3257,99984683,1,0,352
29537,10,12,374,5,1,315999835,3257,40110991,2,0,361
29538,14,13,293,6,1,315999835,3257,4294967295,3,0,329
29539,14,7,343,14,1,315999835,3257,43784434,4,0,522
29540,16,5,495,4,1,315999835,3257,4294967295,128,1,555
29541,20,8,545,9,1,315999835,3257,105732504,129,1,600
29542,19,5,461,20,1,315999835,3257,46667982,130,1,598
29543,17,7,305,5,1,315999835,3257,67217828,131,1,376
29544,11,8,402,10,1,315999835,3257,89174440,132,1,541
29545,3,7,375,20,1,289545091,1781,46667982,0,0,701
29546,1,5,140,0,1,289545091,1781,100599348,1,0,73
29547,9,10,174,1,1,289545091,1781,72363148,2,0,190
29548,4,9,134,1,1,289545091,1781,1049332,3,0,113
29549,10,7,211,2,1,289545091,1781,29323809,4,0,319
29550,16,4,283,2,1,289545091,1781,19752961,128,1,301
29551,15,6,426,3,1,289545091,1781,15777337,129,1,414
29552,6,2,544,13,1,289545091,1781,83982847,130,1,801
29553,12,5,451,12,1,289545091,1781,71697005,131,1,378
29554,10,8,364,7,1,289545091,1781,126016002,132,1,379
29555,0,1,317,3,1,253122844,724,33031060,0,0,446
29556,0,2,258,1,1,253122844,724,37989229,1,0,338
29557,1,1,201,0,1,253122844,724,30226159,2,0,329
29558,0,0,212,0,1,253122844,724,9499458,3,0,227
29559,0,1,88,0,1,253122844,724,4294967295,4,0,44
29560,2,1,234,2,1,253122844,724,46667982,128,1,342
29561,0,1,235,1,1,253122844,724,31631995,129,1,446
29562,0,0,300,0,1,253122844,724,83465414,130,1,341
29563,0,0,218,2,1,253122844,724,72363148,131,1,331
29564,1,2,145,0,1,253122844,724,1049332,132,1,191
29565,12,11,361,11,1,239183163,2401,45353223,0,0,519
29566,16,14,273,8,1,239183163,2401,86742647,1,0,310
29567,9,11,297,13,1,239183163,2401,97291051,2,0,341
29568,14,14,169,1,1,239183163,2401,100298950,3,0,205
29569,10,10,372,6,1,239183163,2401,4294967295,4,0,380
29570,9,9,243,1,1,239183163,2401,1049332,128,1,355
29571,21,9,363,7,1,239183163,2401,72363148,129,1,501
29572,16,8,622,18,1,239183163,2401,100599348,130,1,696
29573,15,7,467,24,1,239183163,2401,46667982,131,1,675
29574,19,6,420,6,1,239183163,2401,20242967,132,1,593
29575,14,7,276,2,1,202971726,2465,46667982,0,1,296
29576,17,4,443,10,1,202971726,2465,100599348,1,1,623
29577,10,7,298,4,1,202971726,2465,72363148,2,1,328
29578,7,3,352,7,1,202971726,2465,1049332,3,1,396
29579,8,4,889,21,1,202971726,2465,37448722,4,1,792
29580,5,9,274,6,1,202971726,2465,105538688,128,0,359
29581,5,9,163,5,1,202971726,2465,81975339,129,0,200
29582,9,13,193,3,1,202971726,2465,78775861,130,0,202
29583,7,7,286,4,1,202971726,2465,48054776,131,0,282
29584,10,6,215,5,1,202971726,2465,79881479,132,0,373
29585,21,8,444,3,1,195010296,3721,72363148,0,0,380
29586,26,11,279,4,1,195010296,3721,100599348,1,0,449
29587,19,8,371,22,1,195010296,3721,46667982,2,0,522
29588,23,16,249,10,1,195010296,3721,83226341,3,0,456
29589,18,8,438,12,1,195010296,3721,29323809,4,0,523
29590,11,8,291,14,1,195010296,3721,69529984,128,1,457
29591,9,14,290,5,1,195010296,3721,110749294,129,1,334
29592,7,10,619,23,1,195010296,3721,83171829,130,1,522
29593,5,13,288,7,1,195010296,3721,69037167,131,1,347
29594,13,10,216,2,1,195010296,3721,100758463,132,1,298
29595,11,2,355,7,1,171708495,1915,46667982,0,1,458
29596,15,3,674,12,1,171708495,1915,82203844,1,1,730
29597,14,1,468,7,1,171708495,1915,51274136,2,1,468
29598,19,2,356,6,1,171708495,1915,1260358,3,1,422
29599,13,1,480,11,1,171708495,1915,4294967295,4,1,556
29600,6,9,161,1,1,171708495,1915,122881465,128,0,218
29601,5,12,157,2,1,171708495,1915,102600341,129,0,215
29602,3,6,252,1,1,171708495,1915,119321696,130,0,335
29603,1,6,282,4,1,171708495,1915,4294967295,131,0,305
29604,2,11,134,1,1,171708495,1915,33063818,132,0,157
29605,10,15,283,6,1,151405306,2480,4294967295,0,0,385
29606,11,12,274,4,1,151405306,2480,4294967295,1,0,328
29607,9,9,305,4,1,151405306,2480,18633271,2,0,402
29608,5,11,253,6,1,151405306,2480,4294967295,3,0,427
29609,13,11,259,6,1,151405306,2480,4294967295,4,0,444
29610,17,6,475,4,1,151405306,2480,67428913,128,1,664
29611,8,5,496,20,1,151405306,2480,46667982,129,1,784
29612,13,6,397,14,1,151405306,2480,4294967295,130,1,466
29613,16,4,274,5,1,151405306,2480,1049332,131,1,396
29614,12,8,437,14,1,151405306,2480,4294967295,132,1,672
29615,9,1,559,13,1,1433469201,2300,4294967295,0,1,565
29616,17,4,314,4,1,1433469201,2300,173156322,1,1,338
29617,9,2,327,3,1,1433469201,2300,147814487,2,1,401
29618,19,3,556,5,1,1433469201,2300,146893539,3,1,537
29619,13,6,468,9,1,1433469201,2300,4294967295,4,1,529
29620,8,4,464,1,1,1433469201,2300,46667982,128,0,292
29621,8,6,495,3,1,1433469201,2300,100599348,129,0,519
29622,6,7,175,1,1,1433469201,2300,1049332,130,0,226
29623,8,7,378,4,1,1433469201,2300,86740711,131,0,440
29624,5,11,255,6,1,1433469201,2300,106912270,132,0,272
29625,11,3,502,11,1,1382545420,2413,4294967295,0,1,499
29626,15,4,354,4,1,1382545420,2413,189038762,1,1,378
29627,12,2,513,8,1,1382545420,2413,100799520,2,1,515
29628,15,7,323,5,1,1382545420,2413,115207246,3,1,380
29629,17,6,435,6,1,1382545420,2413,116168995,4,1,457
29630,8,10,183,2,1,1382545420,2413,32307910,128,0,256
29631,9,6,235,3,1,1382545420,2413,54724538,129,0,329
29632,8,7,288,5,1,1382545420,2413,91703580,130,0,341
29633,7,5,476,1,1,1382545420,2413,46667982,131,0,367
29634,3,7,474,11,1,1382545420,2413,86740711,132,0,537
29635,6,5,226,1,1,1175109578,2359,46667982,0,0,271
29636,9,11,356,3,1,1175109578,2359,30999748,1,0,444
29637,2,5,219,3,1,1175109578,2359,57286961,2,0,175
29638,2,9,239,1,1,1175109578,2359,62784080,3,0,307
29639,4,7,402,11,1,1175109578,2359,106180291,4,0,445
29640,7,3,441,6,1,1175109578,2359,4294967295,128,1,435
29641,18,6,307,3,1,1175109578,2359,213765991,129,1,367
29642,7,3,631,9,1,1175109578,2359,142794495,130,1,718
29643,6,3,522,8,1,1175109578,2359,4294967295,131,1,552
29644,17,6,379,10,1,1175109578,2359,120729769,132,1,480
29645,16,6,461,16,1,1043837918,3146,86727455,0,1,601
29646,22,6,580,10,1,1043837918,3146,86740711,1,1,623
29647,23,4,365,8,1,1043837918,3146,6289444,2,1,562
29648,20,8,279,5,1,1043837918,3146,66618789,3,1,467
29649,14,7,671,8,1,1043837918,3146,46667982,4,1,556
29650,7,10,411,12,1,1043837918,3146,116030980,128,0,505
29651,11,12,332,3,1,1043837918,3146,111306981,129,0,427
29652,10,10,387,6,1,1043837918,3146,112713988,130,0,453
29653,12,7,550,9,1,1043837918,3146,97448292,131,0,620
29654,15,10,252,1,1,1043837918,3146,104162451,132,0,400
29655,10,3,365,2,1,995750178,2818,27832426,0,0,556
29656,17,5,245,7,1,995750178,2818,32330099,1,0,377
29657,16,15,400,7,1,995750178,2818,81293671,2,0,405
29658,7,13,269,2,1,995750178,2818,128384840,3,0,317
29659,13,9,488,15,1,995750178,2818,162438350,4,0,541
29660,18,8,489,14,1,995750178,2818,30999748,128,1,694
29661,15,7,331,3,1,995750178,2818,1049332,129,1,491
29662,14,9,309,8,1,995750178,2818,100599348,130,1,429
29663,15,7,311,8,1,995750178,2818,42493875,131,1,500
29664,16,2,870,10,1,995750178,2818,46667982,132,1,690
29665,17,6,621,5,1,971579390,3134,46667982,0,1,589
29666,12,8,291,5,1,971579390,3134,30999748,1,1,467
29667,5,15,267,5,1,971579390,3134,40088783,2,1,282
29668,11,7,209,2,1,971579390,3134,47067153,3,1,284
29669,7,3,752,15,1,971579390,3134,86740711,4,1,620
29670,13,4,488,12,1,971579390,3134,97601547,128,0,620
29671,11,5,533,10,1,971579390,3134,89063256,129,0,618
29672,14,11,277,4,1,971579390,3134,100451917,130,0,365
29673,15,8,213,5,1,971579390,3134,111866105,131,0,303
29674,14,4,369,7,1,971579390,3134,134363798,132,0,463
29675,14,11,225,5,1,912600432,2895,4550302,0,0,280
29676,9,7,414,4,1,912600432,2895,46667982,1,0,333
29677,7,9,366,9,1,912600432,2895,86740711,2,0,431
29678,10,8,308,4,1,912600432,2895,80598092,3,0,365
29679,13,9,251,4,1,912600432,2895,47067153,4,0,352
29680,13,7,423,4,1,912600432,2895,103994700,128,1,501
29681,20,4,514,13,1,912600432,2895,97728013,129,1,667
29682,19,5,615,12,1,912600432,2895,101713363,130,1,656
29683,14,8,620,9,1,912600432,2895,124168390,131,1,662
29684,12,5,283,4,1,912600432,2895,115167894,132,1,364
29685,1,6,130,0,1,875081718,1307,84501557,0,0,112
29686,1,6,254,1,1,875081718,1307,108128037,1,0,238
29687,1,4,224,1,1,875081718,1307,103707261,2,0,259
29688,2,8,185,2,1,875081718,1307,94338015,3,0,192
29689,1,5,196,0,1,875081718,1307,85123603,4,0,196
29690,4,1,647,8,1,875081718,1307,30999748,128,1,560
29691,10,2,530,3,1,875081718,1307,46667982,129,1,372
29692,5,0,317,1,1,875081718,1307,1049332,130,1,293
29693,4,0,650,7,1,875081718,1307,86740711,131,1,537
29694,6,1,504,8,1,875081718,1307,47067153,132,1,489
29695,1,3,196,2,1,845503841,1443,54714050,0,0,220
29696,1,10,193,1,1,845503841,1443,4294967295,1,0,190
29697,4,7,133,0,1,845503841,1443,123113449,2,0,233
29698,0,8,239,1,1,845503841,1443,57337920,3,0,237
29699,1,5,227,1,1,845503841,1443,4294967295,4,0,273
29700,5,1,624,16,1,845503841,1443,30999748,128,1,649
29701,6,1,591,9,1,845503841,1443,86740711,129,1,597
29702,9,1,679,3,1,845503841,1443,46667982,130,1,540
29703,16,0,452,4,1,845503841,1443,4294967295,131,1,410
29704,13,2,377,1,1,845503841,1443,40088783,132,1,423
29705,6,8,333,6,1,776559683,2336,156962784,0,0,438
29706,11,9,255,2,1,776559683,2336,111683542,1,0,306
29707,3,7,456,7,1,776559683,2336,84324390,2,0,453
29708,3,7,432,4,1,776559683,2336,55178634,3,0,428
29709,8,8,194,0,1,776559683,2336,51316485,4,0,193
29710,12,5,390,12,1,776559683,2336,6289444,128,1,496
29711,11,3,526,15,1,776559683,2336,86740711,129,1,704
29712,16,3,437,5,1,776559683,2336,86727455,130,1,560
29713,16,7,287,1,1,776559683,2336,30401915,131,1,311
29714,14,2,632,5,1,776559683,2336,46667982,132,1,587
29715,14,10,515,11,1,678866992,3773,4294967295,0,0,545
29716,20,9,235,1,1,678866992,3773,1671789,1,0,297
29717,13,10,444,25,1,678866992,3773,129261150,2,0,522
29718,21,11,304,4,1,678866992,3773,88817969,3,0,379
29719,19,9,276,3,1,678866992,3773,4294967295,4,0,361
29720,18,7,455,8,1,678866992,3773,46667982,128,1,523
29721,17,7,410,22,1,678866992,3773,4550302,129,1,520
29722,14,10,357,3,1,678866992,3773,51543658,130,1,491
29723,16,10,359,3,1,678866992,3773,4294967295,131,1,365
29724,14,12,409,11,1,678866992,3773,4294967295,132,1,479
29725,7,5,540,13,1,649987136,2844,124813229,0,0,683
29726,18,7,268,4,1,649987136,2844,36849696,1,0,416
29727,17,6,250,7,1,649987136,2844,64745357,2,0,335
29728,18,4,613,13,1,649987136,2844,121187617,3,0,683
29729,17,12,210,1,1,649987136,2844,64041417,4,0,302
29730,10,8,273,1,1,649987136,2844,1049332,128,1,265
29731,6,12,325,7,1,649987136,2844,100599348,129,1,448
29732,9,7,372,4,1,649987136,2844,46667982,130,1,417
29733,7,2,830,11,1,649987136,2844,86740711,131,1,704
29734,9,9,512,7,1,649987136,2844,4550302,132,1,495
29735,13,2,460,3,1,615209948,2188,30999748,0,1,450
29736,5,1,388,1,1,615209948,2188,54162062,1,1,492
29737,7,2,484,5,1,615209948,2188,46667982,2,1,428
29738,8,2,474,14,1,615209948,2188,40502092,3,1,653
29739,10,1,278,1,1,615209948,2188,105400812,4,1,284
29740,4,3,203,1,1,615209948,2188,91608589,128,0,213
29741,2,4,245,3,1,615209948,2188,84733630,129,0,273
29742,2,7,258,2,1,615209948,2188,31493467,130,0,318
29743,5,8,395,0,1,615209948,2188,4294967295,131,0,362
29744,6,2,507,2,1,615209948,2188,4294967295,132,0,502
29745,9,3,375,1,1,483035787,1896,46667982,0,1,345
29746,15,2,378,3,1,483035787,1896,100599348,1,1,321
29747,3,1,692,5,1,483035787,1896,109570887,2,1,525
29748,5,3,559,17,1,483035787,1896,4294967295,3,1,575
29749,7,2,430,3,1,483035787,1896,72984926,4,1,348
29750,3,7,150,1,1,483035787,1896,938969,128,0,191
29751,8,5,360,1,1,483035787,1896,147288792,129,0,349
29752,3,8,241,4,1,483035787,1896,85757799,130,0,261
29753,6,9,181,2,1,483035787,1896,83752575,131,0,221
29754,5,1,246,3,1,483035787,1896,64415342,132,0,282
29755,8,0,348,4,1,432896331,1068,67648029,0,1,292
29756,6,1,619,4,1,432896331,1068,134780445,1,1,574
29757,4,1,541,7,1,432896331,1068,112382781,2,1,424
29758,6,1,510,4,1,432896331,1068,101284793,3,1,308
29759,7,2,276,1,1,432896331,1068,96336733,4,1,153
29760,1,4,172,1,1,432896331,1068,52534518,128,0,244
29761,1,3,225,1,1,432896331,1068,58711251,129,0,281
29762,1,6,252,3,1,432896331,1068,4294967295,130,0,320
29763,0,2,123,0,1,432896331,1068,46667982,131,0,87
29764,0,5,124,0,1,432896331,1068,1049332,132,0,66
29765,12,5,532,8,1,363009914,1979,46667982,0,1,490
29766,17,3,326,2,1,363009914,1979,1049332,1,1,334
29767,9,4,338,4,1,363009914,1979,72363148,2,1,340
29768,11,1,540,9,1,363009914,1979,86740711,3,1,553
29769,12,4,478,14,1,363009914,1979,6289444,4,1,614
29770,6,10,276,7,1,363009914,1979,4294967295,128,0,297
29771,6,5,258,1,1,363009914,1979,4294967295,129,0,314
29772,1,6,362,2,1,363009914,1979,4294967295,130,0,397
29773,6,6,327,2,1,363009914,1979,4294967295,131,0,297
29774,4,10,240,4,1,363009914,1979,100732914,132,0,287
29775,7,3,435,11,1,236703088,1542,61769742,0,1,384
29776,12,2,405,4,1,236703088,1542,43429299,1,1,339
29777,13,1,385,7,1,236703088,1542,57933438,2,1,353
29778,12,1,403,7,1,236703088,1542,86831883,3,1,329
29779,17,4,359,2,1,236703088,1542,62463833,4,1,326
29780,3,4,282,2,1,236703088,1542,46667982,128,0,240
29781,3,7,105,0,1,236703088,1542,72363148,129,0,113
29782,1,5,218,2,1,236703088,1542,4294967295,130,0,196
29783,5,12,116,0,1,236703088,1542,1049332,131,0,117
29784,2,3,348,6,1,236703088,1542,86740711,132,0,517
29785,13,9,555,26,1,187655018,2646,112839131,0,1,753
29786,15,3,442,7,1,187655018,2646,46667982,1,1,575
29787,11,11,403,20,1,187655018,2646,4294967295,2,1,647
29788,11,12,331,6,1,187655018,2646,196510,3,1,402
29789,19,12,588,5,1,187655018,2646,123082602,4,1,565
29790,21,11,253,3,1,187655018,2646,4294967295,128,0,468
29791,15,12,290,4,1,187655018,2646,86879670,129,0,493
29792,11,12,467,22,1,187655018,2646,4294967295,130,0,735
29793,17,16,266,4,1,187655018,2646,128187993,131,0,410
29794,17,14,317,7,1,187655018,2646,53638074,132,0,472
29795,10,12,262,8,1,1299740739,2740,100599348,0,0,334
29796,12,10,343,0,1,1299740739,2740,46667982,1,0,373
29797,10,11,225,3,1,1299740739,2740,201336977,2,0,268
29798,2,9,360,15,1,1299740739,2740,80581900,3,0,458
29799,15,10,314,3,1,1299740739,2740,42493875,4,0,474
29800,15,9,439,11,1,1299740739,2740,4294967295,128,1,515
29801,9,7,463,16,1,1299740739,2740,4294967295,129,1,617
29802,22,4,631,16,1,1299740739,2740,4294967295,130,1,713
29803,28,5,423,8,1,1299740739,2740,175944885,131,1,581
29804,19,5,242,1,1,1299740739,2740,92370338,132,1,292
29805,10,8,485,8,1,1051840686,2861,172095927,0,0,607
29806,16,11,277,3,1,1051840686,2861,189688740,1,0,351
29807,15,4,328,3,1,1051840686,2861,4294967295,2,0,400
29808,20,6,473,5,1,1051840686,2861,164278730,3,0,552
29809,12,8,420,13,1,1051840686,2861,120455982,4,0,471
29810,17,6,437,3,1,1051840686,2861,46667982,128,1,504
29811,13,8,483,11,1,1051840686,2861,100599348,129,1,453
29812,23,5,445,7,1,1051840686,2861,30999748,130,1,551
29813,21,9,326,8,1,1051840686,2861,72387999,131,1,372
